#time	cps	counts	seconds	cpm_3	cpm_30	cpm_300	peak_3	peak_30	peak_300	src	site
2026-09-01T18:51:00	35.500	1041	29.324	40.0	2084.0	313.4	20580.0	2094.0	317.0	flash	Bellevue High School
2026-09-01T18:51:30	0.659	20	30.3352	0.0	40.0	311.6	220.0	2086.0	314.0	flash	Bellevue High School
2026-09-01T18:52:00	0.692	21	30.3352	60.0	42.0	306.0	120.0	54.0	312.2	flash	Bellevue High School
2026-09-01T18:52:30	0.648	19	29.324	40.0	38.0	304.4	140.0	50.0	306.4	flash	Bellevue High School
2026-09-01T18:53:00	0.692	21	30.3352	80.0	42.0	250.4	120.0	46.0	304.6	flash	Bellevue High School
2026-09-01T18:53:30	0.593	18	30.3352	20.0	36.0	248.2	100.0	50.0	250.0	flash	Bellevue High School
2026-09-01T18:54:00	0.989	29	29.324	0.0	60.0	249.8	160.0	60.0	250.0	flash	Bellevue High School
2026-09-01T18:54:30	0.890	27	30.3352	60.0	54.0	249.2	240.0	72.0	249.8	flash	Bellevue High School
2026-09-01T18:55:00	0.593	18	30.3352	0.0	36.0	247.8	120.0	58.0	250.0	flash	Bellevue High School
2026-09-01T18:55:30	0.853	25	29.324	0.0	50.0	248.0	180.0	58.0	249.6	flash	Bellevue High School
2026-09-01T18:56:00	0.396	12	30.3352	0.0	24.0	42.0	100.0	50.0	247.8	flash	Bellevue High School
2026-09-01T18:56:30	0.890	27	30.3352	100.0	54.0	43.4	140.0	56.0	44.6	flash	Bellevue High School
2026-09-01T18:57:00	18.108	531	29.324	0.0	1064.0	145.4	10360.0	1074.0	146.8	flash	Bellevue High School
2026-09-01T18:57:30	1.154	35	30.3352	180.0	70.0	148.6	200.0	1070.0	148.6	flash	Bellevue High School
2026-09-01T18:58:00	0.956	29	30.3352	0.0	58.0	150.2	180.0	88.0	151.0	flash	Bellevue High School
2026-09-01T18:58:30	1.466	43	29.324	0.0	86.0	155.4	380.0	106.0	156.0	flash	Bellevue High School
2026-09-01T18:59:00	1.417	43	30.3352	20.0	86.0	158.0	220.0	110.0	159.0	flash	Bellevue High School
2026-09-01T18:59:30	1.747	53	30.3352	200.0	106.0	163.2	460.0	112.0	163.2	flash	Bellevue High School
2026-09-01T19:00:00	0.818	24	29.324	0.0	52.0	164.4	380.0	112.0	165.2	flash	Bellevue High School
2026-09-01T19:00:30	1.648	50	30.3352	20.0	100.0	169.4	400.0	100.0	169.4	flash	Bellevue High School
2026-09-01T19:01:00	0.989	30	30.3352	40.0	60.0	173.0	200.0	104.0	173.0	flash	Bellevue High School
2026-09-01T19:01:30	1.637	48	29.324	360.0	98.0	177.4	360.0	98.0	177.4	flash	Bellevue High School
2026-09-01T19:02:00	0.725	22	30.3352	20.0	44.0	75.4	340.0	102.0	177.2	flash	Bellevue High School
2026-09-01T19:02:30	0.692	21	30.3352	60.0	42.0	72.6	140.0	52.0	76.0	flash	Bellevue High School
